ID,Title,Country,City,Type,Is Challenge,Audience,Description,Tips,Highlights,Cover Image URL,Video URL,Google Maps Embed URL,Google Maps Direct URL,Meeting Point Venue ID,Created Date
68c4246694335502ea8ae0a3,Dongsheng Small Commodity Market (东升小商品市场),China,Hangzhou,Shopping,No,,"💰 Average Cost
🎁 Small items & daily goods: 5–50 RMB
👕 Clothing & accessories: 20–100 RMB
💸 Wholesale = even cheaper if buying in bulk
🕒 Opening Hours
09:00 – 17:30
✨ Highlights
🛍️ Treasure Hunt Market: sells almost everything—clothes, shoes, toys, kitchenware, accessories, daily goods.
💸 Ultra Affordable: one of the cheapest markets in Hangzhou, great for bulk buying.
🌆 Local Lifestyle: mainly serves locals and small shop owners—not touristy.
🎨 Endless Variety: quirky gadgets, home goods, school supplies—you never know what you’ll find.
📸 Social Media Favorites: colorful toy stalls, piles of socks & hats, chaotic but vibrant vibes.
👥 Best For
Budget shoppers 💸
Travelers curious about “real local markets” 🚶
Small shop owners & resellers 🛍️
Treasure hunters who enjoy chaotic bazaars 📷","💡 Tips
📍 Located near Hangzhou Railway Station, close to Sijiqing & Qianjiang markets.
⏳ 1–2 hours is enough unless you want to explore every floor.
💸 Bring WeChat/Alipay—cashless only, foreign cards not accepted.
👟 Narrow aisles, crowded—wear comfy shoes and keep valuables safe.
🌅 Morning = fresher stock; afternoon = better deals.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757684729/%E6%88%AA%E5%B1%8F2025-09-12_21.45.14_ygcjjg.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d27568.037985672367!2d120.15401462798317!3d30.26544591537471!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9db4e1c4fb21%3A0xf656c65acc3d3cc9!2sHangzhou%20Dongsheng%20Shopping!5e0!3m2!1sen!2sus!4v1757684524162!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/MszzzrCRaBJ1SUdq5,,"12/09/2025, 13:47:18"
68c42303b9d5b401394697a6,China Silk City (中国丝绸城 / Hangzhou China Silk Town),China,Hangzhou,Shopping,No,,"💰 Average Cost
🧣 Silk scarves/clothing: 100–500 RMB
👗 Tailor-made qipao/dresses: 500–2000 RMB+
🎁 Small silk souvenirs: 30–100 RMB
🕒 Opening Hours
09:00 – 17:30
✨ Highlights
🧵 Silk Capital of China: Hangzhou has been the silk hub for centuries, and this market is the largest dedicated silk trading center.
👘 Endless Variety: silk scarves, qipaos, dresses, ties, bedding, and raw fabrics.
✂️ Tailor Services: many shops offer on-site tailoring—custom qipao or dresses in just a few days.
🎨 Authentic + Affordable: from daily-use silk products to high-end fashion, prices cover all ranges.
📸 Social Media Favorites: colorful silk stalls, walls of scarves, tourists trying on qipao.
👥 Best For
Fashion & textile lovers 👗
Tourists hunting for souvenirs 🎁
Couples/families looking for authentic local shopping 🛍️
Anyone curious about Hangzhou’s “Silk Road” heritage 🌏","💡 Tips
📍 Located near Wulin Square, very central and easy to reach.
💸 Bargaining is common—especially if buying multiple items.
🧣 Great place to pick up unique gifts (scarves, ties, silk fans).
🌸 Best buys = silk scarves (affordable) + tailor-made qipao (unique souvenir).
🚶 Combine with nearby Zhejiang Natural History Museum or Wulin Night Market for a full day out.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757684472/%E6%88%AA%E5%B1%8F2025-09-12_21.39.47_mttxba.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1563.6581757848758!2d120.17344582613421!3d30.265408363793966!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d9de35f2431%3A0x2ce1d411b2d189da!2z5Lit5Zu95Lid57u45Z-O!5e0!3m2!1sen!2sus!4v1757684336330!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/JhVvhDKreL73gKaS6,,"12/09/2025, 13:41:23"
68c422357f2bec721e85d7e8,Qianjiang Clothing & Commodity Market (钱江服装小商品市场),China,Hangzhou,Shopping,No,,"💰 Average Cost
👕 Clothing: 20–100 RMB/item
🎁 Small goods & accessories: 10–50 RMB
💸 Much cheaper if buying in bulk (wholesale prices)
🕒 Opening Hours
09:00 – 17:30
✨ Highlights
🛍️ Wholesale + Retail Mix: from clothing to shoes, bags, hats, socks, and small daily-use items—like a mini Yiwu market in Hangzhou.
💸 Ultra Affordable: factory-direct items, bulk discounts, but even single-piece retail is budget-friendly.
🌆 Local Favorite: not touristy—mainly for local shop owners and bargain hunters.
🎨 Endless Variety: from fashion basics to quirky accessories—you can literally find everything.
📸 Social Media Favorites: colorful stalls piled with clothes & trinkets, chaotic-yet-vibrant vibes.
👥 Best For
Budget shoppers 🛍️
Small shop owners / resellers (perfect for sourcing) ✨
Young travelers wanting a “local market” experience 🚶
Treasure hunters who enjoy chaotic bazaars 📷","💡 Tips
📍 Located near Hangzhou Railway Station, not far from Sijiqing Clothing Market.
⏳ Plan 2–3 hours to browse—market is big and packed.
💸 Bring mobile payment (WeChat/Alipay)—most vendors don’t accept foreign cards.
👟 Wear comfy shoes—lots of walking, narrow crowded aisles.
🚶 Go in the morning for best stock and less chaos.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757684268/%E6%88%AA%E5%B1%8F2025-09-12_21.36.24_khufsu.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1722.3519512374141!2d120.15212103878093!3d30.30248995944877!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b6206007a9f6f%3A0x8b49ff4140a97adb!2sZhejiang%20Qianjiang%20Costume%20Small%20Commodity%20Market%20%EF%BC%88West%20Gate%EF%BC%89!5e0!3m2!1sen!2sus!4v1757684115228!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/SisDdHWiSyn4PqwT7,,"12/09/2025, 13:37:57"
68c4216c647e1640f478ee50,Sijiqing Clothing Market (杭州四季青服装市场),China,Hangzhou,Shopping,No,,"💰 Average Cost
👗 Wholesale prices: 30–200 RMB/item
👠 Retail prices slightly higher, but still cheaper than malls
🕒 Opening Hours
09:00 – 17:30 （best time: morning till early afternoon）
✨ Highlights
🛍️ China’s Fashion Wholesale Hub: one of the biggest clothing wholesale markets in China, with hundreds of buildings and thousands of stalls.
👗 Trendy Styles First-Hand: latest streetwear, women’s fashion, menswear, kids’ clothes—all here before hitting online shops.
💸 Low Prices: factory-direct, bulk-buy deals, but even single items are way cheaper than shopping malls.
🌆 Buyer’s Paradise: many Taobao & TikTok shop owners source directly here.
📸 Social Media Favorites: racks of colorful clothes, bustling wholesale halls, buyers hauling giant shopping bags.
👥 Best For
Fashion lovers & bargain hunters 🛍️
Boutique owners / resellers (perfect for sourcing) ✨
Young travelers who enjoy “treasure hunting” 👗
Photographers (super lively, chaotic yet vibrant) 📷","💡 Tips
📍 Located near Hangzhou Railway Station, Qingtai Road area.
⏳ Allow at least half a day—it’s huge and overwhelming.
💸 Cashless payments only (WeChat/Alipay). Most stalls don’t take foreign cards.
👠 Best deals = buy multiple items or in bulk.
🌅 Weekdays better—weekends get insanely crowded.
🚶 Wear comfy shoes—lots of walking, many halls.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757684066/%E6%88%AA%E5%B1%8F2025-09-12_21.31.51_rp9guy.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d11190.333551660819!2d120.27561949141439!3d30.316016384873013!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c991927b73fcd%3A0x32bd648ef09d52a!2sSijiqing%20Costume%20Great%20Market!5e0!3m2!1sen!2sus!4v1757683943690!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/yyaKxSUxSsGEmdND8,,"12/09/2025, 13:34:36"
68c4206a1d1491d4700408eb,Xiasha Outlets (下沙奥莱 / Intime Outlets Xiasha),China,Hangzhou,Shopping,No,,"💰 Average Cost
💸 200–1000 RMB/person （depends on brands & shopping choices）
Big discounts: 30%–70% off retail 🛍️
🕒 Opening Hours
10:00 – 21:30
✨ Highlights
🛍️ Discount Heaven: international brands (Nike, Adidas, Coach, Michael Kors, etc.) with year-round sales.
👗 Fashion + Lifestyle: clothes, shoes, bags, cosmetics, and homeware.
🍴 Food Court & Cafés: Chinese and Western dining, good for shopping breaks.
🎉 Seasonal Promotions: big events during holidays—Black Friday, 11.11, Spring Festival sales.
📸 Social Media Favorites: shopping bags piled up, outlet street design, and group shopping selfies.
👥 Best For
Shoppers hunting for bargains 🛍️
Families (spacious + dining options) 👨‍👩‍👧
Young travelers who want outlet deals ✨
Group trips (friends shopping together) 🚶","💡 Tips
📍 Located in Xiasha (江干区东部), about 40–50 min from downtown by car/metro.
🚇 Metro Line 1 → Jiubao or Wenze Road Station → short taxi ride.
💸 Plan 3–4 hours—outlet is big, with lots of brands.
🌅 Best time: weekday afternoons (less crowded).
🛍️ Join membership for extra discounts & coupons.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757683766/%E6%88%AA%E5%B1%8F2025-09-12_21.26.21_p1bhs2.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d28717.04476000527!2d120.38185619284744!3d30.33947322675248!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344cbd7bd8fb0d41%3A0x467e876aa9f9637e!2sReebok%20(Xiasha%20Outlets%20Branch)!5e0!3m2!1sen!2sus!4v1757683699996!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/9gHxfUqXX145vFW3A,,"12/09/2025, 13:30:18"
68c41f4449b2b03938824b4c,Hubin Yintai in77 (湖滨银泰 in77),China,Hangzhou,Shopping,No,,"💰 Average Cost
💸 100–300 RMB/person (dining & shopping average)
Luxury shopping can go much higher 🛍️
🕒 Opening Hours
10:00 – 22:00
✨ Highlights
🏙 Hangzhou’s Fashion Hub: luxury brands (LV, Gucci, Prada), designer boutiques, and trendy lifestyle stores.
🍴 Food Paradise: from Michelin-starred restaurants to local Hangzhou fusion and stylish cafés.
🌆 West Lake + City Mix: just steps away from West Lake, blending shopping with lakeside walks.
🌙 Night Lights: in77’s neon facades + nearby lakeside light shows = photogenic nightlife.
📸 Social Media Favorites: luxury storefronts, rooftop cafés, neon reflections, and West Lake sunsets from nearby.
👥 Best For
Shoppers 🛍️ (luxury + trendy brands)
Couples (romantic dinner + lakeside stroll) 💕
Young travelers looking for “city lifestyle” ✨
Content creators (lots of photogenic city corners) 📷","💡 Tips
📍 Located at Hubin area, walking distance to West Lake & Lakeside Pedestrian Street.
🍵 Perfect to combine with a West Lake night walk for a “shopping + scenery” experience.
💸 Dining options vary: cheap bites in the mall food court, or fine dining in luxury restaurants.
🌅 Best time: evening—shop, have dinner, then watch the West Lake night lights.
🚇 Metro Line 1 → Longxiangqiao Station (龙翔桥站), right at the mall.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757683513/%E6%88%AA%E5%B1%8F2025-09-12_21.25.00_qn0inb.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13786.282736289579!2d120.15488323317669!3d30.249317003307826!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d63d853377d%3A0xee08fb05b072bebc!2sHangzhou%20Hubin%20Yintai%20In77-Underground%20Garage!5e0!3m2!1sen!2sus!4v1757683429284!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/QhKZAhssTj2qCopY9,,"12/09/2025, 13:25:24"
68c41e2cdbddf261af4d7269,Shengli River Food Street (胜利河美食街),China,Hangzhou,Eating,No,,"💰 Average Cost
💸 80–150 RMB/person (restaurants & river fish dishes)
💸 Street snacks & beer ~30–60 RMB/person
🕒 Opening Hours
10:00 – 23:00 （dinner & night most lively 🌙✨）
✨ Highlights
🍲 Hangzhou-Style Dining: famous for river fish, shrimp, and traditional Hangzhou dishes.
🍺 Nightlife Vibes: popular night spot for locals to eat, drink, and hang out by the river.
🏮 Street Ambience: lined with restaurants, bars, and teahouses—lantern-lit nights feel festive.
🌆 Local Favorite: less touristy than Hefang Street, more for locals and food lovers.
📸 Social Media Favorites: steaming hotpots, outdoor riverfront seating, neon restaurant signs.
👥 Best For
Foodies 🍜
Friends gathering or group dining 🍻
Couples (romantic riverside dinner) 💕
Travelers who want authentic Hangzhou food scene 🚶","💡 Tips
📍 Located near the Grand Canal, Gongshu District.
🍴 Must-try: river fish in soy sauce, stir-fried shrimp, Hangzhou-style crayfish (seasonal).
🌙 Best time: after 18:00 for dinner + drinks.
💸 Some restaurants can be pricey—check menus before entering.
🚶 Combine with nearby Xiaohe Straight Street for a canal-side stroll after dinner.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757683234/%E6%88%AA%E5%B1%8F2025-09-12_21.19.06_rop5gh.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d27558.828554470303!2d120.12126407910154!3d30.298229999999997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b6209a64af56b%3A0x37de9f5cec1369bd!2sShengli%20River%20Food%20Street!5e0!3m2!1sen!2sus!4v1757683161749!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/XEMNW3t57rMaXcmW7,,"12/09/2025, 13:20:44"
68c41d6a02283df1f4ea5fb7,Cangqian Night Market (余杭仓前夜市),China,Hangzhou,Eating,No,,"💰 Average Cost
Free entry 🎉
Street food: 10–25 RMB/dish
Shopping: 20–100 RMB for small items
🕒 Opening Hours
18:00 – 23:30 （weekends最热闹 🌙✨）
✨ Highlights
🍢 Foodie Heaven: skewers, fried chicken, stinky tofu, grilled squid, bubble tea—local students’ favorites.
👗 Trendy Vibes: lots of stalls selling cheap fashion, accessories, and quirky gadgets.
🎉 Youthful Energy: near university area, full of students, super lively and social.
🌆 Local Hangout: not touristy, a true “where locals go at night” experience.
📸 Social Media Favorites: neon food stalls, long barbecue lines, bubble tea cups with glowing lights.
👥 Best For
Young travelers & students ✨
Foodies on a budget 🍜
Travelers seeking non-touristy nightlife 🌙
Groups of friends wanting a casual evening 🚶","💡 Tips
📍 Located in Yuhang District, ~40 min drive/metro from Hangzhou downtown (near universities & Alibaba Xixi area).
🌙 Best to visit after 19:00 for peak vibes.
💸 Cashless payments only (WeChat/Alipay).
👟 Market gets crowded—wear comfy shoes and be ready for a lot of walking.
🍴 Must-try: grilled skewers, milk tea, fried buns, and late-night spicy snacks.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757682909/%E6%88%AA%E5%B1%8F2025-09-12_21.14.29_i5bteh.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13780.84239838021!2d119.98661726028311!3d30.288065675641928!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b6540434b13f5%3A0xc6ddf8f0ab8d5cea!2sCangqian%20Residential%20District%2C%20Yuhang%20District%2C%20Hangzhou%2C%20Zhejiang%2C%20China%2C%20311122!5e0!3m2!1sen!2sus!4v1757683020007!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/ViriQa1PXFkvAFH96,,"12/09/2025, 13:17:30"
68c41c26c57ad82722e5969c,Fengqi Farmers’ Market (凤起农贸市场),China,Hangzhou,Eating,No,,"💰 Average Cost
Free entry 🎉
Groceries & snacks: 10–50 RMB
Casual meals: 20–80 RMB/person
🕒 Opening Hours
06:00 – 20:00 （morning最热闹 🌞）
✨ Highlights
🥬 Local Life Window: fresh vegetables, fruits, meat, seafood—true everyday Hangzhou.
🍜 Hidden Food Stalls: noodle shops, dumplings, soy milk & fried dough sticks—breakfast heaven.
🐟 Seafood & River Fish: live fish, shrimp, and Hangzhou specialties (great if you want to cook or just watch).
🛍️ Trendy Market Upgrade: not just raw food—lots of small eateries, bakeries, and chic stalls appear here too.
📸 Social Media Favorites: colorful produce displays, steaming bowls of noodles, and candid shots of local vendors.
👥 Best For
Foodies & market lovers 🍜
Travelers seeking “real local life” 🌱
Photographers (colorful & lively atmosphere) 📷
Early risers who love exploring markets 🌞","💡 Tips
📍 Located downtown near Fengqi Road, easy to reach by metro.
🌅 Best to go in the morning (6:00–9:00) to feel the bustle & try local breakfast.
🍴 Must-try: Hangzhou noodles (片儿川), dumplings, fried buns, and fresh soy milk.
🛍️ Great spot to buy local snacks/ingredients if staying in an Airbnb.
👟 Market can be crowded—wear comfy shoes and prepare for some “organized chaos.”",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757682715/%E6%88%AA%E5%B1%8F2025-09-12_21.10.22_rxt0nn.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6892.059071399939!2d120.1750622904297!3d30.264739646214576!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d9f85e26495%3A0xc5116da19d7cd84d!2sFengqi%20Agricultural%20and%20Nonstaple%20Products%20Transaction%20Market!5e0!3m2!1sen!2sus!4v1757682646438!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/dcfzMeHprucBtsrPA,,"12/09/2025, 13:12:06"
68c41b228853a2787150d269,Damalong Historical Street (大马弄历史街区),China,Hangzhou,Eating,No,,"💰 Average Cost
Free to stroll 🎉 （local snacks & meals ~20–60 RMB/person）
🕒 Opening Hours
10:00 – 22:00 （夜晚最热闹 🌙✨）
✨ Highlights
🏘 Authentic Local Vibes: compared with Hefang Street, Damalong is less touristy, more for locals.
🍜 Foodie Street: full of small eateries, noodle shops, dumpling stalls, and traditional Hangzhou snacks.
🏮 Historic Ambience: narrow alleys, brick houses, and a mix of old and new businesses.
🌆 Night Market Energy: evenings bring neon lights, bustling food stalls, and neighborhood buzz.
📸 Social Media Favorites: steaming noodle bowls, neon-lit alleys, and retro-style shopfronts.
👥 Best For
Foodies who want “real Hangzhou” flavors 🍜
Young travelers who love street culture ✨
Locals & repeat visitors (non-touristy vibe) 🚶
Photographers (street food + local life) 📷","💡 Tips
📍 Located in Shangcheng District, not far from Wushan Square.
🍴 Must-try: Hangzhou-style noodles (片儿川), dumplings, grilled skewers, and late-night snacks.
🌙 Best to go after 18:00 for the fullest atmosphere.
💸 Prices are much cheaper than tourist streets like Hefang.
👟 Street is narrow and crowded—wear comfy shoes.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757682454/%E6%88%AA%E5%B1%8F2025-09-12_21.04.45_r3tzl4.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13788.379990751433!2d120.15871026016734!3d30.23436735529912!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d5aa6e6073f%3A0x1c5a61814b04ff97!2z5aSn6ams5byE!5e0!3m2!1sen!2sus!4v1757682424488!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/YrrvHn5ANeyWCVTr9,,"12/09/2025, 13:07:46"
68c41a32647e1640f4789f00,Hefang Street Food (河坊街美食 / Hefang Street Snacks),China,Hangzhou,Eating,No,,"💰 Average Cost
💸 20–50 RMB/person for street snacks
💸 80–150 RMB/person if dining in sit-down restaurants
🕒 Opening Hours
10:00 – 22:00 （evenings最热闹 🌙✨）
✨ Highlights
🍢 Snack Heaven: stinky tofu, fried buns, scallion pancakes, grilled squid, and tanghulu (candied hawthorn).
🍵 Hangzhou Classics: Beggar’s Chicken (叫花鸡), West Lake Vinegar Fish (西湖醋鱼), and Longjing Shrimp (龙井虾仁).
🏮 Historic Atmosphere: street lined with Qing-style architecture, red lanterns, and tea houses.
🌆 Night Market Vibes: evenings are full of sizzling woks, neon-lit stalls, and tourist crowds.
📸 Social Media Favorites: tanghulu skewers, steaming skewers, traditional shopfronts lit at night.
👥 Best For
Foodies 🍜
First-time visitors (must-try cultural street) 🌏
Families & groups 👨‍👩‍👧
Content creators (lots of photogenic snacks) 📷","💡 Tips
📍 Located near Wushan Square & Southern Song Imperial Street.
🌙 Best time: evening when the street is buzzing.
🍢 Must-try snacks: stinky tofu, sugar painting (糖画), fried stinky tofu stuffed buns, and Hangzhou desserts.
💸 Street food is cheap; restaurants are more tourist-priced.
👟 Wear comfy shoes—the street gets crowded, especially on weekends.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757682196/%E6%88%AA%E5%B1%8F2025-09-12_21.02.04_zwscft.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5756.9503862954525!2d120.1636797726926!3d30.239559190415164!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d5b7c7b102d%3A0xbeba4c67c0ea2892!2z5riF5rKz5Z2K5Y6G5Y-y5paH5YyW54m56Imy6KGX5Yy6!5e0!3m2!1sen!2sus!4v1757682078579!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/kpvk86Pw8bdvzQdG9,,"12/09/2025, 13:03:46"
68c41961046f4124d26589cf,Wulin Night Market (武林夜市),China,Hangzhou,Eating,No,,"💰 Average Cost
Free entry 🎉 （street food 10–30 RMB / dish; fashion & accessories 30–200 RMB）
🕒 Opening Hours
18:00 – 23:00 （most lively around 19:00–22:00）
✨ Highlights
🍢 Trendy Street Food: skewers, bubble tea, fried chicken, stinky tofu, grilled seafood—young locals’ favorites.
👗 Youth Fashion Bazaar: cheap & chic clothes, jewelry, makeup, and quirky accessories.
🌆 Lively City Vibes: located near Wulin Square & downtown malls—night shopping + night snacking combo.
🎭 Modern + Local Mix: compared to Wushan Night Market, it’s trendier, with more student crowds.
📸 Social Media Favorites: neon-lit food stalls, bubble tea selfies, and colorful accessory stands.
👥 Best For
Young travelers & students ✨
Foodies on a budget 🍜
Night shoppers (clothes, trinkets, streetwear) 👗
Groups of friends looking for casual nightlife 🚶","💡 Tips
📍 Located in downtown near Wulin Square—super convenient if staying central.
🍴 Go after dinner for snacks + browsing.
💸 Bargaining possible for accessories/clothes, less so for food.
👟 Wear comfy shoes—narrow aisles can get crowded.
🌅 Combine with a daytime mall trip (Intime, Hangzhou Tower) for a full shopping day.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757682005/%E6%88%AA%E5%B1%8F2025-09-12_20.58.41_zwcb7b.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3446.1378734117925!2d120.15697207577688!3d30.261652608246422!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d7d84976289%3A0xe8561fe8d35781d0!2sWulin%20Night%20Market!5e0!3m2!1sen!2sus!4v1757681895707!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/e7LZney9apVaJfsV7,,"12/09/2025, 13:00:17"
68c418c85f8276cac399092d,Wushan Night Market (吴山夜市),China,Hangzhou,Eating,No,,"💰 Average Cost
Free to enter 🎉 （street food 10–30 RMB / dish, small items 20–100 RMB）
🕒 Opening Hours
18:00 – 23:00 （best time 19:00–21:30）
✨ Highlights
🍢 Street Food Paradise: skewers, stinky tofu, dumplings, grilled seafood—classic Hangzhou night flavors.
🛍️ Cheap & Fun Shopping: clothes, accessories, toys, phone cases—bargain hunters’ heaven.
🌆 Local Vibes: less touristy than Hefang Street, more down-to-earth and lively.
🎭 Nightlife Atmosphere: neon lights, crowded stalls, vendors shouting—it’s the “real city night” side of Hangzhou.
📸 Social Media Favorites: colorful food stalls, skewers sizzling on the grill, crowds under neon signs.
👥 Best For
Foodies 🍜
Nightlife lovers 🌙
Young travelers & groups of friends ✨
Anyone curious about Hangzhou’s local street culture 🚶","💡 Tips
📍 Located near Wushan Square & Hefang Street—easy to combine in a City Walk.
💸 Bargaining is possible for non-food items (accessories, clothes).
🍢 Must-try: grilled skewers, stinky tofu, and fried dumplings.
👟 Wear comfy shoes—it gets crowded.
🌅 Best to go after dinner for snacks & shopping atmosphere.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757681853/%E6%88%AA%E5%B1%8F2025-09-12_20.56.17_gfhfnb.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3446.4498323207467!2d120.16529355725234!3d30.252761876360065!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d65a2aaa03d%3A0x4e3116c588c52da3!2sWushan%20Road%20Night%20Market!5e0!3m2!1sen!2sus!4v1757681828157!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/x4BkGJZuXwHt7B1X7,,"12/09/2025, 12:57:44"
68c417cfc15694553ed54014,Hangzhou Gate (杭州之门),China,Hangzhou,Nightlife,No,,"💰 Average Cost
Free to view 🎉
🕒 Opening Hours
24 hours （夜景最推荐 🌙✨）
✨ Highlights
🌆 Futuristic Landmark: twin towers forming a giant “arch,” symbolizing the gateway to Hangzhou’s future.
🌙 Night Lights: dazzling LED displays on the towers—skyline centerpiece of Qianjiang New Town.
📸 Photo Hotspot: often compared to Shanghai’s Lujiazui and Beijing’s CBD skyline, but with Hangzhou’s unique vibe.
🌉 Modern Skyline Vibes: located by Qiantang River, surrounded by Grand Theatre, City Balcony, and Century Park.
🎇 Events & Festivals: light shows synchronized with the city’s skyline during holidays.
👥 Best For
Couples (romantic skyline walk 💕)
Photographers & IG creators 📷
Travelers wanting to see Hangzhou’s “modern face” 🌆
Nightlife explorers 🚶","💡 Tips
📍 Located in Qianjiang New Town CBD, easily reached by Metro Line 4 (Citizen Center Station).
🌅 Best time: sunset → night, when towers light up and skyline reflections appear on the river.
🧺 Great spot for night walks combined with City Balcony & Qianjiang Century Park.
📱 Bring wide-angle lens or drone for the full arch effect.
🍴 Plenty of restaurants & malls nearby—ideal for dinner + night view combo.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757681604/%E6%88%AA%E5%B1%8F2025-09-12_20.45.44_qumwj5.png,,"https://www.google.com/maps/embed?pb=!1m16!1m12!1m3!1d3643.92303227131!2d120.23258694580417!3d30.226759903516466!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!2m1!1z57u_5Zyw5a6L6YO9IOadreW3nuS4lue6quS4reW_gw!5e0!3m2!1sen!2sus!4v1757681512428!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/qwG7zGGBK4Zv1Vu66,,"12/09/2025, 12:53:35"
